report_date,source_file,status,error_message,run_at
2023-08-14,SOKUHO 2023.08.14.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.08.14.pdf: Taipei 101, Temporary Stall",2026-03-30 12:17:34.596666
2023-08-15,SOKUHO 2023.08.15.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.08.15.pdf: Taipei 101, Temporary Stall",2026-03-30 12:17:34.966666
2023-08-16,SOKUHO 2023.08.16.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.08.16.pdf: Taipei 101, Temporary Stall",2026-03-30 12:17:35.360000
2023-08-17,SOKUHO 2023.08.17 .pdf,SKIPPED,"Unknown stores in SOKUHO 2023.08.17 .pdf: Taipei 101, Temporary Stall",2026-03-30 12:17:35.760000
2023-08-18,SOKUHO 2023.08.18 .pdf,SKIPPED,"Unknown stores in SOKUHO 2023.08.18 .pdf: Taipei 101, Temporary Stall",2026-03-30 12:17:36.096666
2023-08-19,SOKUHO 2023.08.19.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.08.19.pdf: Taipei 101, Temporary Stall",2026-03-30 12:17:36.466666
2023-08-20,SOKUHO 2023.08.20.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.08.20.pdf: Taipei 101, Temporary Stall",2026-03-30 12:17:36.833333
2023-08-21,SOKUHO 2023.08.21.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.08.21.pdf: Taipei 101, Temporary Stall",2026-03-30 12:17:37.250000
2023-08-22,SOKUHO 2023.08.22.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.08.22.pdf: Taipei 101, Temporary Stall",2026-03-30 12:17:37.606666
2023-08-23,SOKUHO 2023.08.23 .pdf,SKIPPED,"Unknown stores in SOKUHO 2023.08.23 .pdf: Taipei 101, Temporary Stall",2026-03-30 12:17:37.963333
2023-08-24,SOKUHO 2023.08.24.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.08.24.pdf: Taipei 101, Temporary Stall",2026-03-30 12:17:38.303333
2023-08-25,SOKUHO 2023.08.25.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.08.25.pdf: Taipei 101, Temporary Stall",2026-03-30 12:17:38.706666
2023-08-26,SOKUHO 2023.08.26.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.08.26.pdf: Taipei 101, Temporary Stall",2026-03-30 12:17:39.033333
2023-08-27,SOKUHO 2023.08.27.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.08.27.pdf: Taipei 101, Temporary Stall",2026-03-30 12:17:39.376666
2023-08-28,SOKUHO 2023.08.28.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.08.28.pdf: Taipei 101, Temporary Stall",2026-03-30 12:17:39.710000
2023-08-29,SOKUHO 2023.08.29.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.08.29.pdf: Taipei 101, Temporary Stall",2026-03-30 12:17:40.070000
2023-08-30,SOKUHO 2023.08.30.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.08.30.pdf: Taipei 101, Temporary Stall",2026-03-30 12:17:40.423333
2023-08-31,SOKUHO 2023.08.31.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.08.31.pdf: Taipei 101, Temporary Stall",2026-03-30 12:17:40.780000
2023-09-25,SOKUHO 2023.09.25.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.09.25.pdf: Taipei 101, Temporary Stall",2026-03-30 12:17:49.970000
2023-09-26,SOKUHO 2023.09.26.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.09.26.pdf: Taipei 101, Temporary Stall",2026-03-30 12:17:50.333333
2023-09-27,SOKUHO 2023.09.27.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.09.27.pdf: Taipei 101, Temporary Stall",2026-03-30 12:17:50.686666
2023-09-28,SOKUHO 2023.09.28.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.09.28.pdf: Taipei 101, Temporary Stall",2026-03-30 12:17:51.073333
2023-09-29,SOKUHO 2023.09.29.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.09.29.pdf: Taipei 101, Temporary Stall",2026-03-30 12:17:51.520000
2023-09-30,SOKUHO 2023.09.30.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.09.30.pdf: Taipei 101, Temporary Stall",2026-03-30 12:17:51.913333
2023-11-02,SOKUHO 2023.11.02.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.11.02.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:03.520000
2023-11-07,SOKUHO 2023.11.07.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.11.07.pdf: Taipei 101, Temporary Stall",2026-03-30 12:18:05.260000
2023-11-08,SOKUHO 2023.11.08.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.11.08.pdf: Taipei 101, Temporary Stall",2026-03-30 12:18:05.636666
2023-11-09,SOKUHO 2023.11.09.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.11.09.pdf: Taipei 101, Temporary Stall",2026-03-30 12:18:06.023333
2023-11-10,SOKUHO 2023.11.10.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.11.10.pdf: Taipei 101, Temporary Stall",2026-03-30 12:18:06.380000
2023-11-11,SOKUHO 2023.11.11.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.11.11.pdf: Taipei 101, Temporary Stall",2026-03-30 12:18:06.736666
2023-11-12,SOKUHO 2023.11.12.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.11.12.pdf: Taipei 101, Temporary Stall",2026-03-30 12:18:07.090000
2023-11-13,SOKUHO 2023.11.13.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.11.13.pdf: Taipei 101, Temporary Stall",2026-03-30 12:18:07.450000
2023-11-14,SOKUHO 2023.11.14.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.11.14.pdf: Taipei 101, Temporary Stall",2026-03-30 12:18:07.780000
2023-11-15,SOKUHO 2023.11.15.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.11.15.pdf: Taipei 101, Temporary Stall",2026-03-30 12:18:08.130000
2023-11-16,SOKUHO 2023.11.16.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.11.16.pdf: Taipei 101, Temporary Stall",2026-03-30 12:18:08.503333
2023-11-17,SOKUHO 2023.11.17.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.11.17.pdf: Taipei 101, Temporary Stall",2026-03-30 12:18:08.860000
2023-11-18,SOKUHO 2023.11.18.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.11.18.pdf: Taipei 101, Temporary Stall",2026-03-30 12:18:09.210000
2023-11-19,SOKUHO 2023.11.19.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.11.19.pdf: Taipei 101, Temporary Stall",2026-03-30 12:18:09.570000
2023-11-20,SOKUHO 2023.11.20.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.11.20.pdf: Taipei 101, Temporary Stall",2026-03-30 12:18:09.940000
2023-11-21,SOKUHO 2023.11.21.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.11.21.pdf: Taipei 101, Temporary Stall",2026-03-30 12:18:10.326666
2023-11-22,SOKUHO 2023.11.22.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.11.22.pdf: Taipei 101, Temporary Stall",2026-03-30 12:18:10.663333
2023-11-23,SOKUHO 2023.11.23.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.11.23.pdf: Taipei 101, Temporary Stall",2026-03-30 12:18:10.993333
2023-11-24,SOKUHO 2023.11.24.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.11.24.pdf: Taipei 101, Temporary Stall",2026-03-30 12:18:11.383333
2023-11-25,SOKUHO 2023.11.25.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.11.25.pdf: Taipei 101, Temporary Stall",2026-03-30 12:18:11.783333
2023-11-26,SOKUHO 2023.11.26.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.11.26.pdf: Taipei 101, Temporary Stall",2026-03-30 12:18:12.153333
2023-11-27,SOKUHO 2023.11.27.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.11.27.pdf: Taipei 101, Temporary Stall",2026-03-30 12:18:12.490000
2023-11-28,SOKUHO 2023.11.28.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.11.28.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:12.860000
2023-11-29,SOKUHO 2023.11.29.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.11.29.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:13.240000
2023-11-30,SOKUHO 2023.11.30.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.11.30.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:13.670000
2023-12-01,SOKUHO 2023.12.01.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.01.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:14.003333
2023-12-02,SOKUHO 2023.12.02.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.02.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:14.360000
2023-12-03,SOKUHO 2023.12.03.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.03.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:14.730000
2023-12-04,SOKUHO 2023.12.04.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.04.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:15.113333
2023-12-05,SOKUHO 2023.12.05.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.05.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:15.450000
2023-12-06,SOKUHO 2023.12.06 .pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.06 .pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:15.820000
2023-12-07,SOKUHO 2023.12.07 .pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.07 .pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:16.190000
2023-12-08,SOKUHO 2023.12.08.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.08.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:16.576666
2023-12-09,SOKUHO 2023.12.09.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.09.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:16.920000
2023-12-10,SOKUHO 2023.12.10.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.10.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:17.260000
2023-12-11,SOKUHO 2023.12.11.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.11.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:17.650000
2023-12-12,SOKUHO 2023.12.12.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.12.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:18.036666
2023-12-13,SOKUHO 2023.12.13.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.13.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:18.390000
2023-12-14,SOKUHO 2023.12.14.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.14.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:18.730000
2023-12-15,SOKUHO 2023.12.15.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.15.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:19.110000
2023-12-16,SOKUHO 2023.12.16.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.16.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:19.500000
2023-12-17,SOKUHO 2023.12.17.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.17.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:19.890000
2023-12-18,SOKUHO 2023.12.18.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.18.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:20.246666
2023-12-19,SOKUHO 2023.12.19.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.19.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:20.613333
2023-12-20,SOKUHO 2023.12.20.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.20.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:20.970000
2023-12-21,SOKUHO 2023.12.21.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.21.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:21.330000
2023-12-22,SOKUHO 2023.12.22.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.22.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:21.660000
2023-12-23,SOKUHO 2023.12.23.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.23.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:22.010000
2023-12-24,SOKUHO 2023.12.24.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.24.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:22.350000
2023-12-25,SOKUHO 2023.12.25.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.25.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:22.716666
2023-12-26,SOKUHO 2023.12.26.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.26.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:23.116666
2023-12-27,SOKUHO 2023.12.27.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.27.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:23.473333
2023-12-28,SOKUHO 2023.12.28 .pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.28 .pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:23.893333
2023-12-29,SOKUHO 2023.12.29.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.29.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:24.293333
2023-12-30,SOKUHO 2023.12.30.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.30.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:24.646666
2023-12-31,SOKUHO 2023.12.31.pdf,SKIPPED,"Unknown stores in SOKUHO 2023.12.31.pdf: Gloria Outlets, Taipei 101, Temporary Stall",2026-03-30 12:18:24.990000
2024-01-01,SOKUHO 2024.01.01.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.01.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:25.356666
2024-01-02,SOKUHO 2024.01.02.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.02.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:25.706666
2024-01-03,SOKUHO 2024.01.03.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.03.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:26.033333
2024-01-04,SOKUHO 2024.01.04.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.04.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:26.340000
2024-01-05,SOKUHO 2024.01.05.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.05.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:26.643333
2024-01-06,SOKUHO 2024.01.06.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.06.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:26.983333
2024-01-07,SOKUHO 2024.01.07.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.07.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:27.333333
2024-01-08,SOKUHO 2024.01.08.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.08.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:27.650000
2024-01-09,SOKUHO 2024.01.09.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.09.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:27.970000
2024-01-10,SOKUHO 2024.01.10.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.10.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:28.306666
2024-01-11,SOKUHO 2024.01.11.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.11.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:28.626666
2024-01-12,SOKUHO 2024.01.12.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.12.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:28.983333
2024-01-13,SOKUHO 2024.01.13.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.13.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:29.303333
2024-01-14,SOKUHO 2024.01.14.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.14.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:29.636666
2024-01-15,SOKUHO 2024.01.15.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.15.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:29.956666
2024-01-16,SOKUHO 2024.01.16.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.16.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:30.310000
2024-01-17,SOKUHO 2024.01.17.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.17.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:30.643333
2024-01-18,SOKUHO 2024.01.18.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.18.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:30.983333
2024-01-19,SOKUHO 2024.01.19.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.19.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:31.346666
2024-01-20,SOKUHO 2024.01.20.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.20.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:31.686666
2024-01-21,SOKUHO 2024.01.21.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.21.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:32.056666
2024-01-22,SOKUHO 2024.01.22.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.22.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:32.370000
2024-01-23,SOKUHO 2024.01.23.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.23.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:32.726666
2024-01-24,SOKUHO 2024.01.24.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.24.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:33.056666
2024-01-25,SOKUHO 2024.01.25.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.25.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:33.413333
2024-01-26,SOKUHO 2024.01.26.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.26.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:33.790000
2024-01-27,SOKUHO 2024.01.27.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.27.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:34.110000
2024-01-28,SOKUHO 2024.01.28 .pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.28 .pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:34.460000
2024-01-29,SOKUHO 2024.01.29 .pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.29 .pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:34.830000
2024-01-30,SOKUHO 2024.01.30.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.30.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:35.173333
2024-01-31,SOKUHO 2024.01.31.pdf,SKIPPED,"Unknown stores in SOKUHO 2024.01.31.pdf: Gloria Outlets, Temporary Stall",2026-03-30 12:18:35.496666
